canonical_id,primary_identity,mathematical_maturity,external_evidence_maturity,final_disposition,reviewer_state,source_anchor_count,parent_count,child_count
A5036566464,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5036639813,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5037168621,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5037487445,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5037891485,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5037898063,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5038046583,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5038078845,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5038341302,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5038905194,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5039730029,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5039755220,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5040370658,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5040492868,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5040630661,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5040649545,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5040982598,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5041331059,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5041977617,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5042294787,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5042921349,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5042976775,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5043002211,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5043277261,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5043277354,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5043368242,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5043681532,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5043890972,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5043995720,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5045054843,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,3,0,0
A5045081171,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5045974436,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5046187244,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5046573331,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5046780990,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5046893591,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5048153913,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5048203434,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5048296639,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5048540879,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5048681554,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5048746887,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5049217362,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5049483847,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5049602140,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5050184772,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5050214964,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,2,0,0
A5050224974,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5050350654,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5050636888,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5051341728,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5051404063,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5051438092,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5051790406,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5052320745,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5052706549,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5052920399,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5052924379,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5053506026,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5053700390,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5054085947,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5054676766,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5054718946,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5054802858,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5055316417,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5055724940,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5056040703,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5056324053,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5056712523,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5056854008,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5057708902,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5057823090,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5058317211,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,3,0,0
A5058543819,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5058662841,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5059008211,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5059785745,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5060322756,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5060448079,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5060574653,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5060667008,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5060716664,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5060928161,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5061251386,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5061336502,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5061592066,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5061597162,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5061765954,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5062243522,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5062599716,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5062875334,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5063047597,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5063112241,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5063956336,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5064659779,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5064785636,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5064827852,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5065424905,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5065734284,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5065795188,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5065818881,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5066039394,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5066057430,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5066565862,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5066742621,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5067133778,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5067151460,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5067326635,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5067462501,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5067727660,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5068111324,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5068169485,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5068383641,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5068815228,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5069087058,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5069509790,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5069554617,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5069703265,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5070186420,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5070446713,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5071289544,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5071503687,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5071572173,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5071765665,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5072012344,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5072253763,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5072505714,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5073055080,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5073126169,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5073185426,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5073223730,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5073404100,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5073851165,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5074114053,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5074294896,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5074307768,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5074705173,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,3,0,0
A5074733625,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5075013363,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5075769472,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5076491283,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5076876024,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5076925759,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5078583012,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5078948418,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5079275693,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5079396226,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5079613090,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5079863455,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5080191351,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5081975988,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5082109923,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5082253957,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5082456527,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5082717327,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5083539852,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5083971005,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
A5084087215,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
