id,title,current_path,current_status,formal_layer,source_kind,object_type,provenance_status,first_known_date,first_known_file,first_known_commit_or_pr,source_note_paths,source_case_ids,intermediate_reports,authoring_agent_or_source,original_natural_language_claim,original_expression,later_rewrites,conflicts,missing_sources,audit_priority,type_issue,counterexample_flag,recommend_non_function,notes
D110,多因子乘法相变函数（推论级）,统一函数总表/0149-D110-多因子乘法相变函数(推论级).md,formal_existing,D,formal_table,FORMAL_PROPOSITION,DIRECT_SOURCE_FOUND,2026-07-11,0149-D110-多因子乘法相变函数(推论级).md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912613746892917904_点火｜函数_D110.md,C-0108;C-0128;C-0250,,repo_formalization,17域词典簇碰撞，涵盖17个领域的函数投影。 **扩展注释 / Extended Annotation**,F_{D110},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D111,对称-破缺-定向对偶函数（推论级）,统一函数总表/0150-D111-对称-破缺-定向对偶函数(推论级).md,formal_existing,D,formal_table,OPTIMIZATION_PROBLEM,DIRECT_SOURCE_FOUND,2026-07-11,0150-D111-对称-破缺-定向对偶函数(推论级).md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912613750113094800_点火｜函数_D111.md,C-0108;C-0128;C-0431;C-0462;C-0465;C-0509;C-0512;C-0513,,repo_formalization,17域词典簇碰撞，涵盖17个领域的函数投影。 **扩展注释 / Extended Annotation**,F_{D111},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,HIGH,True,True,True,prose_as_formula
D112,防守-进攻相变函数,统一函数总表/0151-D112-防守-进攻相变函数.md,formal_existing,D,formal_table,OPTIMIZATION_PROBLEM,DIRECT_SOURCE_FOUND,2026-07-11,0151-D112-防守-进攻相变函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912613765145480336_点火｜函数_D112.md,C-0108;C-0128;C-0235;C-0432;C-0433;C-0434;C-0435;C-0436,,repo_formalization,17域词典簇碰撞，涵盖17个领域的函数投影。 **扩展注释 / Extended Annotation**,F_{D112},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,HIGH,True,True,True,prose_as_formula
D113,弹性-弱度偏离函数,统一函数总表/0152-D113-弹性-弱度偏离函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0152-D113-弹性-弱度偏离函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912613779104132936_点火｜函数_D113.md,C-0108;C-0128;C-0437;C-0438;C-0439;C-0440;C-0441,,repo_formalization,17域词典簇碰撞，涵盖17个领域的函数投影。 **扩展注释 / Extended Annotation**,F_{D113},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D114,变量闭包定律（定理级→从D107升级）,统一函数总表/0153-D114-变量闭包定律(定理级→从D107升级).md,formal_existing,D,formal_table,ORDER,DIRECT_SOURCE_FOUND,2026-07-11,0153-D114-变量闭包定律(定理级→从D107升级).md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912613781252656272_点火｜函数_D114.md,C-0108;C-0128;C-0234;C-0235;C-0239;C-0240;C-0241;C-0242;C-0243;C-0244;C-0245;C-0246;C-0247;C-0248;C-0249;C-0250;C-0251;C-0253;C-0442;C-0443;C-0444;C-0445;C-0446;C-0447;C-0448;C-0449;C-0470,,repo_formalization,17域词典簇碰撞，涵盖17个领域的函数投影。 **扩展注释 / Extended Annotation**,F_{D114},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D115,r_cross优先性定理,统一函数总表/0154-D115-r_cross优先性定理.md,formal_existing,D,formal_table,FORMAL_PROPOSITION,DIRECT_SOURCE_FOUND,2026-07-11,0154-D115-r_cross优先性定理.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912613784472833168_点火｜函数_D115.md,C-0108;C-0128;C-0236;C-0238;C-0252;C-0450;C-0451,,repo_formalization,17域词典簇碰撞，涵盖17个领域的函数投影。 **扩展注释 / Extended Annotation**,F_{D115},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,HIGH,True,True,True,prose_as_formula
D116,因果闭包自举函数,统一函数总表/0154-D116-因果闭包自举函数.md,formal_existing,D,formal_table,CAUSAL_MODEL,DIRECT_SOURCE_FOUND,2026-07-11,0154-D116-因果闭包自举函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912613786620849992_点火｜函数_D116.md,C-0108;C-0128;C-0237;C-0254;C-0452;C-0453;C-0454;C-0455;C-0456,,repo_formalization,17域词典簇碰撞，涵盖17个领域的函数投影。 **扩展注释 / Extended Annotation**,F_{D116},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,HIGH,True,True,True,prose_as_formula
D117,乘法系统第二定律修正函数,统一函数总表/0155-D117-乘法系统第二定律修正函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0155-D117-乘法系统第二定律修正函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912613788767809352_点火｜函数_D117.md,C-0108;C-0128;C-0255;C-0457;C-0458;C-0459;C-0460;C-0461;C-0528,,repo_formalization,17域词典簇碰撞，涵盖17个领域的函数投影。 **扩展注释 / Extended Annotation**,F_{D117},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D118,最小作用量-弹性级联统一函数,统一函数总表/0156-D118-最小作用量-弹性级联统一函数.md,formal_existing,D,formal_table,PROBABILISTIC_MODEL,DIRECT_SOURCE_FOUND,2026-07-11,0156-D118-最小作用量-弹性级联统一函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912613800578960528_点火｜函数_D118.md,C-0108;C-0128;C-0256;C-0462;C-0463;C-0464;C-0465;C-0466;C-0486,,repo_formalization,17域词典簇碰撞，涵盖17个领域的函数投影。 **扩展注释 / Extended Annotation**,F_{D118},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,HIGH,True,True,True,prose_as_formula
D119,Fisher退化统一函数,统一函数总表/0157-D119-Fisher退化统一函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0157-D119-Fisher退化统一函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912613803802283152_点火｜函数_D119.md,C-0108;C-0128;C-0257;C-0467;C-0468;C-0469;C-0470;C-0471;C-0587;C-0589;C-0590,,repo_formalization,17域词典簇碰撞，涵盖17个领域的函数投影。 **扩展注释 / Extended Annotation**,F_{D119},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D12,ε_eff闭环动力学函数,统一函数总表/0061-D12-ε_eff闭环动力学函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0061-D12-ε_eff闭环动力学函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912609734318505712_点火｜函数_D12.md,C-0003;C-0121,,repo_formalization,退出权信号的闭环动力学，表达、感知、免疫三因子衰减。 **扩展注释 / Extended Annotation**,F_{D12},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D120,不可逆性判据函数,统一函数总表/0158-D120-不可逆性判据函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0158-D120-不可逆性判据函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912613805949242512_点火｜函数_D120.md,C-0108;C-0128;C-0258;C-0484,,repo_formalization,17域词典簇碰撞，涵盖17个领域的函数投影。 **扩展注释 / Extended Annotation**,F_{D120},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,HIGH,True,True,True,prose_as_formula
D121,Fisher健康度函数,统一函数总表/0159-D121-Fisher健康度函数.md,formal_existing,D,formal_table,OPTIMIZATION_PROBLEM,DIRECT_SOURCE_FOUND,2026-07-11,0159-D121-Fisher健康度函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912614103374517520_点火｜函数_D121.md,C-0108;C-0128;C-0255;C-0259;C-0271;C-0282;C-0290;C-0295,,repo_formalization,17域词典簇碰撞，涵盖17个领域的函数投影。 **扩展注释 / Extended Annotation**,F_{D121},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D122,退化加速函数,统一函数总表/0160-D122-退化加速函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0160-D122-退化加速函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912614105521647432_点火｜函数_D122.md,C-0108;C-0128;C-0260,,repo_formalization,17域词典簇碰撞，涵盖17个领域的函数投影。 **扩展注释 / Extended Annotation**,F_{D122},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D123,缓存容量倒U型函数,统一函数总表/0161-D123-缓存容量倒U型函数.md,formal_existing,D,formal_table,OPTIMIZATION_PROBLEM,DIRECT_SOURCE_FOUND,2026-07-11,0161-D123-缓存容量倒U型函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912614107668960528_点火｜函数_D123.md,C-0108;C-0128;C-0261;C-0262;C-0263;C-0276;C-0277;C-0337,,repo_formalization,17域词典簇碰撞，涵盖17个领域的函数投影。 **扩展注释 / Extended Annotation**,F_{D123},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,HIGH,True,True,True,prose_as_formula
D124,三域退化统一参数函数,统一函数总表/0162-D124-三域退化统一参数函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0162-D124-三域退化统一参数函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912614109816444176_点火｜函数_D124.md,C-0108;C-0128;C-0264;C-0270;C-0278;C-0309;C-0582;C-0583;C-0586;C-0588,,repo_formalization,17域词典簇碰撞，涵盖17个领域的函数投影。 **扩展注释 / Extended Annotation**,F_{D124},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,HIGH,True,True,True,prose_as_formula
D125,认知叠加-隧穿统一函数,统一函数总表/0163-D125-认知叠加-隧穿统一函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0163-D125-认知叠加-隧穿统一函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912614111964622664_点火｜函数_D125.md,C-0108;C-0128;C-0265;C-0266;C-0267;C-0279;C-0481;C-0482;C-0483,,repo_formalization,17域词典簇碰撞，涵盖17个领域的函数投影。 **扩展注释 / Extended Annotation**,F_{D125},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,HIGH,True,True,True,prose_as_formula
D126,认知-收益滞后函数,统一函数总表/0164-D126-认知-收益滞后函数.md,formal_existing,D,formal_table,OPTIMIZATION_PROBLEM,MULTIPLE_CONFLICTING_SOURCES,2026-07-11,0164-D126-认知-收益滞后函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912614114112106312_点火｜函数_D126.md,C-0108;C-0128;C-0267;C-0269;C-0278;C-0281;C-0285;C-0484;C-0485,,repo_formalization,17域词典簇碰撞，涵盖17个领域的函数投影。 **扩展注释 / Extended Annotation**,F_{D126},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,direct local note path or raw source artifact missing,HIGH,True,True,True,prose_as_formula
D127,认知路径积分函数,统一函数总表/0165-D127-认知路径积分函数.md,formal_existing,D,formal_table,PROBABILISTIC_MODEL,DIRECT_SOURCE_FOUND,2026-07-11,0165-D127-认知路径积分函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912614116259943696_点火｜函数_D127.md,C-0108;C-0128;C-0268;C-0269;C-0270;C-0271;C-0272;C-0273;C-0274;C-0275;C-0276;C-0284;C-0486;C-0487,,repo_formalization,17域词典簇碰撞，涵盖17个领域的函数投影。 **扩展注释 / Extended Annotation**,F_{D127},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,HIGH,True,True,True,prose_as_formula
D128,退相干-退化统一函数,统一函数总表/0166-D128-退相干-退化统一函数.md,formal_existing,D,formal_table,OPTIMIZATION_PROBLEM,MULTIPLE_CONFLICTING_SOURCES,2026-07-11,0166-D128-退相干-退化统一函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912614119480120592_点火｜函数_D128.md,C-0108;C-0128;C-0280;C-0281;C-0282;C-0283;C-0284;C-0285;C-0314;C-0488;C-0489;C-0490;C-0491;C-0492,,repo_formalization,17域词典簇碰撞，涵盖17个领域的函数投影。 **扩展注释 / Extended Annotation**,F_{D128},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,direct local note path or raw source artifact missing,HIGH,True,True,True,prose_as_formula
D129,退相干-退化等价函数,统一函数总表/0167-D129-退相干-退化等价函数.md,formal_existing,D,formal_table,PROBABILISTIC_MODEL,MULTIPLE_CONFLICTING_SOURCES,2026-07-11,0167-D129-退相干-退化等价函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912614121628128528_点火｜函数_D129.md,C-0129;C-0493,,repo_formalization,AI物种分化，证明缓存比相空间分叉，全能AI物理不可实现。 **扩展注释 / Extended Annotation**,F_{D129},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,direct local note path or raw source artifact missing,HIGH,True,True,True,prose_as_formula
D13,速度差闭合,统一函数总表/0062-D13-速度差闭合.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0062-D13-速度差闭合.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912609736466513648_点火｜函数_D13.md,C-0001;C-0126;C-0147,,repo_formalization,速度差闭合，退出权信号、姿态、遮蔽、外部力量的平衡。 **扩展注释 / Extended Annotation**,F_{D13},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D130,调度-执行接口效率函数,统一函数总表/0168-D130-调度-执行接口效率函数.md,formal_existing,D,formal_table,FORMAL_PROPOSITION,DIRECT_SOURCE_FOUND,2026-07-11,0168-D130-调度-执行接口效率函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912614124849878288_点火｜函数_D130.md,C-0130;C-0133,,repo_formalization,调度-执行接口，AI编码能力完整推导，给出CAI涌现四阶段不可跳跃定理。 **扩展注释 / Extended Annotation**,F_{D130},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D131,调度-执行接口,统一函数总表/0169-D131-调度-执行接口.md,formal_existing,D,formal_table,FORMAL_PROPOSITION,DIRECT_SOURCE_FOUND,2026-07-11,0169-D131-调度-执行接口.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912614128070055184_点火｜函数_D131.md,C-0130;C-0133,,repo_formalization,调度-执行接口，AI编码能力完整推导，给出CAI涌现四阶段不可跳跃定理。 **扩展注释 / Extended Annotation**,F_{D131},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D132,调度-执行接口,统一函数总表/0170-D132-调度-执行接口.md,formal_existing,D,formal_table,FORMAL_PROPOSITION,DIRECT_SOURCE_FOUND,2026-07-11,0170-D132-调度-执行接口.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912614130219282248_点火｜函数_D132.md,C-0130;C-0133,,repo_formalization,调度-执行接口，AI编码能力完整推导，给出CAI涌现四阶段不可跳跃定理。 **扩展注释 / Extended Annotation**,F_{D132},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
